gauge_id,slope_mean,vcmx25_mean,mfsno_mean,cwpvt_mean,point_geometries,soil_index,soil_depth
Gage-01510000,0.11402657660569673,67.42515533479897,3.7376699592641605,0.3565221517355239,POINT (-75.80821 42.68791),12.0,2.0
Gage-01516500,0.08243949386100057,46.99584007043664,1.2266305297973037,0.1119549049372915,POINT (-76.96981 41.76926),12.0,2.0
Gage-01518862,0.020291562770098324,77.35681193896046,0.6817898672123343,0.24111531935016237,POINT (-77.6206 41.93231),12.0,2.0
Gage-01532000,0.014112170476439414,81.0254174386222,0.6139693554398992,0.32276893435500953,POINT (-76.6915 41.66388),12.0,2.0
Gage-01539000,0.05617106748825738,56.88033292239362,0.8773453470306506,0.35022121465231043,POINT (-76.3416 41.23694),12.0,2.0
Gage-01542810,0.05184443532199212,61.4054742810666,0.7818197758914747,0.3566629694097851,POINT (-78.2881 41.6115),12.0,2.0
Gage-01543000,0.052811195913958824,60.50098087364305,0.7976561080931851,0.35648046498354125,POINT (-78.29729 41.54218),3.0,2.0
Gage-01543500,0.13424901074005374,71.49825839495654,2.533352382596962,0.3503239431781863,POINT (-78.35836 41.40397),3.0,2.0
Gage-01544500,0.018210972972529396,78.53321251272152,3.9052093789803988,0.356221856381379,POINT (-77.72149 41.58549),3.0,2.0
Gage-01545600,0.020681237359539938,58.25231000376532,3.7382581411638984,0.3301090545340975,POINT (-77.64025 41.46426),3.0,2.0
Gage-01547700,0.054241648123793416,69.75164789060439,2.801006442379816,0.27781478259865516,POINT (-77.74363 41.04534),12.0,2.0
Gage-01548500,0.15480573230468295,69.20998107569127,1.928138842003732,0.35176880529156856,POINT (-77.50991 41.71098),12.0,2.0
Gage-01549500,0.040571206153117254,43.176606695549616,3.7347801320990888,0.10854215789557022,POINT (-77.13671 41.51403),12.0,2.0
Gage-01550000,0.06970849889747736,70.88463484411952,1.8366224098559094,0.304053962864443,POINT (-76.9518 41.53137),12.0,2.0
Gage-01552000,0.13321511867354935,80.33957141665584,1.8053194891158384,0.24373583641881477,POINT (-76.60305 41.4651),12.0,2.0
Gage-01552500,0.3489228287240284,79.18491508942115,1.9655161103498568,0.19203940059981794,POINT (-76.46825 41.37431),12.0,2.0
Gage-01557500,0.030688630283060587,80.61467908011198,1.1131883950899015,0.09367791932381689,POINT (-78.21291 40.74115),12.0,2.0
Gage-01567500,0.033218364985209636,77.61844810025221,0.7529395770674234,0.29735912340206017,POINT (-77.44 40.38734),12.0,2.0
Gage-01568000,0.03658002817417595,58.25360303989008,2.798460852414712,0.1826651473361891,POINT (-77.40676 40.3193),12.0,2.0
Gage-01580000,0.08867592665142143,53.65430973067769,1.1668747275424054,0.14263214010542077,POINT (-76.53141 39.693),12.0,2.0
Gage-01583500,0.054362493333497575,66.51090427633389,1.6661198672859907,0.09403999385417235,POINT (-76.76289 39.53296),3.0,2.0
Gage-01586610,0.028216577526731013,56.00823493660529,2.0825246797299473,0.17036638919923155,POINT (-77.01429 39.48942),3.0,2.0
Gage-01591400,0.03933492308391872,71.91336853097114,3.1953591860256676,0.3201015816824102,POINT (-77.06386 39.30656),12.0,2.0
Gage-01594950,0.13140412133998378,80.6875015353589,1.5126984153521006,0.22255195697512367,POINT (-79.41151 39.28331),12.0,2.0
Gage-01596500,0.023414191612597918,61.98703860418568,1.4790295769245134,0.2676380387669879,POINT (-79.05898 39.63149),3.0,2.0
Gage-01605500,0.06631204134484082,57.17851904904838,1.0404145567538199,0.12573242216261135,POINT (-79.45611 38.52689),8.0,2.0
Gage-01606500,0.06733819024061055,69.44881107454067,2.410261773429822,0.18621286463113676,POINT (-79.41803 38.69911),12.0,2.0
Gage-01632000,0.016451531650810508,73.4383668526513,1.4225023609124419,0.09619638468981614,POINT (-78.96078 38.70073),12.0,2.0
Gage-01632900,0.14343660298713948,37.8677960049969,2.3951909773843636,0.10720768171450161,POINT (-78.72713 38.5445),12.0,2.0
Gage-01634500,0.047801667703386216,48.88859130502061,0.7326049608402879,0.1523498089966841,POINT (-78.44939 39.06919),12.0,2.0
Gage-01638480,0.2233057531408145,76.75310933003198,0.5968819065760427,0.33151588019750294,POINT (-77.67379 39.2006),3.0,2.0
Gage-01639500,0.04676517643911673,70.63909525526817,0.9170599272632595,0.35503309854974635,POINT (-77.05279 39.6456),3.0,2.0
Gage-01644000,0.036873589549660905,64.11119318962025,0.8119468828655529,0.34947112823361026,POINT (-77.80391 38.99276),3.0,2.0
Gage-01664000,0.05378132862073038,62.841400409576096,1.3163194633396191,0.25794538472099143,POINT (-78.06367 38.67616),12.0,2.0
Gage-01666500,0.24270554437090305,37.996902371322626,1.7964999459964466,0.16318834366804988,POINT (-78.24173 38.43387),12.0,2.0
Gage-01667500,0.056440769467023005,60.827436139744556,0.9890256205195246,0.34195710356730213,POINT (-78.2687 38.35774),8.0,2.0
Gage-01669000,0.12730772064464646,56.92420613417951,1.6494961747096044,0.1908273305376198,POINT (-76.96508 37.86945),12.0,2.0
Gage-01669520,0.2430221925117946,35.22466386390568,2.0,0.35381105545231334,POINT (-76.80353 37.73868),8.0,2.0
Gage-02011400,0.0241731076366357,61.04105625937425,0.8188885042263306,0.10227905585307415,POINT (-79.7187 38.20913),8.0,2.0
Gage-02013000,0.0241731076366357,61.04105625937425,0.8188885042263306,0.10227905585307415,POINT (-80.18125 37.75112),8.0,2.0
Gage-02014000,,,,,POINT (-80.21602 37.59871),,
Gage-02015700,0.0059679444804873584,66.11544318911685,0.8144146485954414,0.24390926932160042,POINT (-79.5311 38.32088),8.0,2.0
Gage-02016000,0.30940567286250353,64.36355284728417,1.8725745989383817,0.24387096832067454,POINT (-79.60087 38.12175),8.0,2.0
Gage-02017500,0.05020127280017442,68.4352448723111,0.6799720933967428,0.1790857265148928,POINT (-80.31146 37.46102),8.0,2.0
Gage-02018000,0.30940567286250353,64.36355284728417,1.8725745989383817,0.24387096832067454,POINT (-80.1843 37.48406),8.0,2.0
Gage-02027000,0.07468217346835261,46.0586294756439,1.6840742842134298,0.17601913686502865,POINT (-79.02662 37.82809),12.0,2.0
Gage-02027500,0.7411679313434403,58.6501328279404,3.8806830123014597,0.34816442645930057,POINT (-79.10871 37.76551),12.0,2.0
Gage-02028500,0.017117438896284823,81.36396098542077,3.8968198260461735,0.25637050504174996,POINT (-78.86402 37.9313),3.0,2.0
Gage-02038850,0.010977536728832166,68.03706203021831,1.9310076735521526,0.3035598635860702,POINT (-78.66836 37.43049),3.0,2.0
Gage-02046000,0.012928886355835636,44.500630063371695,2.0,0.17203199714966808,POINT (-77.73643 37.09514),8.0,2.0
Gage-02051500,0.008573807471321072,55.99072783376708,2.0,0.29172016213437707,POINT (-78.21324 36.86531),8.0,2.0
Gage-02053200,0.0034792348386264403,82.64472407110334,2.0,0.10266248969732636,POINT (-77.24109 36.36082),8.0,2.0
Gage-02053800,0.03289493967963226,80.24857127333465,1.9811006416658223,0.1871484356266403,POINT (-80.25445 37.10785),12.0,2.0
Gage-02055100,0.08512826247104154,76.77417544374059,1.2037730635600297,0.29546252479860763,POINT (-79.93072 37.43629),11.0,2.0
Gage-02056900,0.06704500097035043,66.4376074962354,1.9932104829281876,0.10772866337209332,POINT (-80.00858 37.06031),8.0,2.0
Gage-02059500,0.026217241166645762,54.25756484763958,3.6341918165232157,0.13277656069747631,POINT (-79.65126 37.30298),8.0,2.0
Gage-02064000,0.04759337546048854,57.85256966434552,0.9151386611905432,0.35246549621291345,POINT (-78.97491 37.24936),8.0,2.0
Gage-02065500,0.3722739469963499,42.623425289167656,1.9863717455884644,0.12165008077466948,POINT (-78.76502 37.21614),8.0,2.0
Gage-02069700,0.13563599669075732,75.4492146872592,2.0,0.10222056300295951,POINT (-80.24892 36.62832),8.0,2.0
Gage-02070000,0.018155960767375082,43.969971080548376,2.0,0.09072632555171421,POINT (-80.07252 36.66006),8.0,2.0
Gage-02074500,0.06518289116658776,68.7102277653173,2.0005099873454757,0.09704150847395603,POINT (-79.60934 36.6951),8.0,2.0
Gage-02077200,0.0030848805802639063,38.44238383406765,2.0,0.13036303835508295,POINT (-79.22655 36.3001),8.0,2.0
Gage-02081500,0.001371580690142559,38.766502243857396,2.0,0.22368599574114317,POINT (-78.71923 36.30158),12.0,2.0
Gage-02082950,0.032793801354106464,70.11589570230225,2.0,0.0946202215190277,POINT (-77.94634 36.34491),3.0,2.0
Gage-02092500,0.08015036380820278,84.28120542352092,2.0,0.10200454621001659,POINT (-77.59285 35.04197),8.0,2.0
Gage-02096846,0.01150688484381866,59.21399234974596,2.0,0.2954033311853638,POINT (-79.18314 36.00844),12.0,2.0
Gage-02102908,0.017294321452238734,46.398723754758215,2.0,0.09389817895140827,POINT (-79.20346 35.15365),4.0,2.0
Gage-02108000,0.013586488668515929,51.48647244502375,2.0,0.09898919530545033,POINT (-77.93157 35.03089),5.0,2.0
Gage-02111180,0.1361710747270151,62.21604174325933,2.0,0.1765175732228403,POINT (-81.51122 36.15054),8.0,2.0
Gage-02111500,0.062196503864441095,42.02151362052032,2.0,0.10315474788808798,POINT (-81.27746 36.27627),8.0,2.0
Gage-02118500,0.050962859952323025,58.06690845516218,2.0,0.3088563039287582,POINT (-80.90133 36.08394),3.0,2.0
Gage-02128000,0.031934697966076446,77.34530543010344,2.0,0.16125437096786505,POINT (-79.83953 35.52624),12.0,2.0
Gage-02137727,0.0653644333311609,56.83276268643336,2.008148179501229,0.20188761857309762,POINT (-82.17798 35.63735),3.0,2.0
Gage-02140991,0.16053097429777455,46.984928542916236,2.0,0.2709294809694633,POINT (-81.72571 36.00279),8.0,2.0
Gage-02143000,0.10739893411786268,56.2799451284332,0.7045446778141419,0.1312256749853516,POINT (-81.57067 35.66546),8.0,2.0
Gage-02143040,0.06984530091618132,60.13902887547185,3.5195828829859384,0.09869770712605459,POINT (-81.62254 35.59558),3.0,2.0
Gage-02149000,0.07774894166146032,78.55630872834487,2.001865612539586,0.09460308844355343,POINT (-82.1143 35.51801),8.0,2.0
Gage-02152100,0.19253700346980906,50.24006204251012,3.7955731545175055,0.09865932600172575,POINT (-81.75365 35.54407),3.0,2.0
Gage-02177000,0.33424467430369975,47.9088463548821,2.0,0.3229068702574254,POINT (-83.20273 34.95726),8.0,2.0
Gage-02178400,0.3328943947347355,75.7179832567502,2.0,0.09718807035859424,POINT (-83.53256 34.95456),3.0,2.0
Gage-02193340,0.15654002279594642,39.26320578545486,2.0,0.10129314312467569,POINT (-82.91338 33.72247),8.0,2.0
Gage-02196000,0.0012802327699885496,61.61636138257241,2.0,0.10739186265510321,POINT (-82.07636 33.93154),12.0,2.0
Gage-02198100,0.12477547363464278,73.1608083202334,2.0,0.09583039636749652,POINT (-81.87391 32.96411),4.0,2.0
Gage-02202600,0.04592670951410358,77.64760835112408,2.0,0.10358746327847512,POINT (-81.63132 32.27786),4.0,2.0
Gage-02212600,0.011153579426515885,72.03658319814487,2.0,0.10449810660922647,POINT (-83.71004 33.17211),8.0,2.0
Gage-02215100,0.02271280480958581,96.15159232361647,2.0,0.18323411447038299,POINT (-83.68396 32.28677),4.0,2.0
Gage-02216180,0.0030974081631387103,77.40559189044612,2.0,0.11168667919453076,POINT (-83.02374 32.033),4.0,2.0
Gage-02221525,0.026688161675551388,53.45542783438706,2.0,0.1545308242242119,POINT (-83.63598 33.35787),8.0,2.0
Gage-02231000,0.09237573898487338,67.94294513547146,2.0,0.10077104031582687,POINT (-82.25822 30.39226),5.0,2.0
Gage-02245500,0.07145984697394649,59.73656507223014,2.0,0.10914036774419845,POINT (-81.87821 29.90454),5.0,2.0
Gage-02246000,0.0706597416798753,58.46958080437425,2.0,0.10899766305386022,POINT (-81.96393 30.14773),5.0,2.0
Gage-02296500,0.013719813493285464,82.52336647189922,2.0,0.16438313990365552,POINT (-81.62867 27.46053),5.0,2.0
Gage-02297155,0.0106535000423173,54.018910602651,2.0,0.0965582094063211,POINT (-82.04248 27.55556),5.0,2.0
Gage-02297310,0.00865465605911482,77.71401639711493,2.0,0.0954561000189861,POINT (-82.00091 27.40028),5.0,2.0
Gage-02298123,0.008363973475163199,81.64149196424678,2.0,0.331256164768125,POINT (-81.64642 27.11558),5.0,2.0
Gage-02298608,0.009937247084628063,78.37912885512822,2.0,0.29418257807325476,POINT (-82.13156 27.40547),5.0,2.0
Gage-02299950,0.008334268871818191,76.4684767742096,2.0,0.11090638681420946,POINT (-82.14564 27.54762),5.0,2.0
Gage-02300700,0.02521125677579482,54.638260825581916,2.0,0.23825976081238157,POINT (-82.31141 27.76227),5.0,2.0
Gage-02349900,0.19066688223842942,97.04623806732977,2.0,0.19904999491996983,POINT (-83.83836 32.24049),4.0,2.0
Gage-02350900,0.1303518777306273,71.08571114981093,2.0,0.1198170858790406,POINT (-84.50098 32.06963),4.0,2.0
Gage-02361000,0.07550546700134124,39.79986515314062,2.0,0.09228033104792253,POINT (-85.4648 31.5878),4.0,2.0
Gage-02363000,0.03016287678330692,44.76533280502459,2.0,0.10968017607174778,POINT (-85.65737 31.86853),8.0,2.0
Gage-02369800,0.20163945820011928,69.01563051116288,2.0,0.09961192103610168,POINT (-86.66848 31.08605),8.0,2.0
Gage-02371500,0.32731201500281476,40.39548723667895,2.0,0.09285396337989958,POINT (-85.98757 31.86585),8.0,2.0
Gage-02372250,0.06089131471180295,67.38599189370903,2.0,0.1306409827401845,POINT (-86.26075 31.85455),4.0,2.0
Gage-02374500,0.4653738483021554,62.1086107605285,2.0,0.09209445643936914,POINT (-87.04522 31.54226),8.0,2.0
Gage-02381600,0.08362183550484896,49.7827967988264,2.0,0.22119925375155336,POINT (-84.44773 34.58065),8.0,2.0
Gage-02384540,0.05306487465013932,47.128463498605015,2.0,0.2824816700878109,POINT (-84.67944 34.87645),3.0,2.0
Gage-02395120,0.05561739560392545,45.44670060219001,2.0,0.2938450071415826,POINT (-84.85154 34.29213),12.0,2.0
Gage-02415000,0.024250859924381127,39.19908685836306,2.0,0.10601917438572256,POINT (-85.8773 33.1761),8.0,2.0
Gage-02427250,0.012350305624441655,60.23015351026192,2.0,0.1366523015080331,POINT (-86.96174 31.87034),8.0,2.0
Gage-02430085,0.051357791954931814,49.55469331320464,2.0,0.13537909509445345,POINT (-88.24518 34.47513),8.0,2.0
Gage-02450250,0.12782090665194548,53.53120330587281,2.0,0.3438024798657819,POINT (-87.43027 34.34126),8.0,2.0
Gage-02464000,0.01246676896181748,60.527862417121035,2.0,0.33826605885843647,POINT (-87.61254 33.65248),12.0,2.0
Gage-02465493,0.26877768027123317,71.32142920920069,2.0,0.09985188959745818,POINT (-87.52709 32.96997),8.0,2.0
Gage-02469800,0.04317188978575411,31.22114151762153,2.0,0.10145240987720062,POINT (-87.90436 31.81058),8.0,2.0
Gage-02472000,0.0741222076539925,69.3984570870444,2.0,0.13402660462168606,POINT (-89.44991 32.04441),8.0,2.0
Gage-02472500,0.31763709658383066,68.81159969835069,2.0,0.10580577996972511,POINT (-89.65944 31.58678),8.0,2.0
Gage-02479155,0.00980629615252315,50.30623810416891,2.0,0.10363778711425879,POINT (-89.00637 31.09826),8.0,2.0
Gage-02479300,0.1413791641802436,61.17592918459626,2.0,0.25966445557815737,POINT (-89.16585 30.86789),8.0,2.0
Gage-02479560,0.03327943505923796,67.53998801595705,2.0,0.2754429112477314,POINT (-88.38732 31.15039),8.0,2.0
Gage-02481000,0.012210101884868044,58.599538143882185,2.0,0.0952682043773999,POINT (-89.20747 30.68013),8.0,2.0
Gage-02481510,0.02841729838343928,69.38373663241164,2.0,0.11888936187606527,POINT (-89.41421 30.76983),8.0,2.0
Gage-03010655,0.030928897940686626,65.02592856284338,3.935648288643161,0.34273374503328397,POINT (-78.05065 41.917),3.0,2.0
Gage-03011800,0.07595652240850935,69.93287809938454,3.8315075996281855,0.17073959020323537,POINT (-78.6213 41.77314),3.0,2.0
Gage-03015500,0.018456764174152637,65.80753905746133,3.9790935824647007,0.2379524011007942,POINT (-79.50262 41.92132),12.0,2.0
Gage-03021350,0.009792737322382124,81.94868761013367,3.5455883061654783,0.3515830635845643,POINT (-79.65858 42.08496),12.0,2.0
Gage-03026500,0.051843042839391604,62.134953071049146,3.7365996725534254,0.31354613265880527,POINT (-78.60745 41.66179),3.0,2.0
Gage-03028000,0.0520304277508506,62.56559308167342,3.73491438466524,0.3130640069971174,POINT (-78.70014 41.6411),3.0,2.0
Gage-03049000,0.005271098879218124,66.0937678195784,0.7598784530731976,0.3577929316758846,POINT (-79.69503 40.85365),12.0,2.0
Gage-03049800,0.0857112386588877,72.86266046423617,0.9307412710280102,0.1187230437301919,POINT (-79.92033 40.54501),12.0,2.0
Gage-03050000,0.008478164172635335,83.67851050656017,3.83658260901698,0.11315654949687655,POINT (-79.9917 38.63665),12.0,2.0
Gage-03069500,0.04578402520568548,73.98351208207806,3.697464227380275,0.3341586264000691,POINT (-79.61928 38.90714),12.0,2.0
Gage-03070500,0.023744546539957848,80.51297903900321,2.6026583906239713,0.0993584285291055,POINT (-79.61803 39.70254),12.0,2.0
Gage-03076600,0.051830941661860565,64.19419923206755,1.0894527024370007,0.26933941658329486,POINT (-79.32267 39.63308),3.0,2.0
Gage-03078000,0.0053863848485082725,77.80747916017144,3.3791668531672943,0.33231915135732365,POINT (-79.19674 39.64484),3.0,2.0
Gage-03140000,0.030735660920389273,52.48452477535845,0.7224643748256804,0.13680136125562037,POINT (-81.82219 40.41155),12.0,2.0
Gage-03144000,0.08126771651432523,65.46593781436968,1.3169351188512055,0.14967821762776884,POINT (-82.20653 40.22812),12.0,2.0
Gage-03170000,0.09501680308942574,74.83241510387991,1.0382430129215814,0.09355673947337244,POINT (-80.36053 36.96028),3.0,2.0
Gage-03173000,0.025068451741023703,55.131406258094735,0.6582350873491621,0.27844275089432796,POINT (-80.94939 37.15808),12.0,2.0
Gage-03180500,0.056915367947601055,61.17284435700416,3.903603366762098,0.3454266444703192,POINT (-79.7417 38.60639),12.0,2.0
Gage-03182500,0.05698057315546841,65.00322510405452,1.94444738654106,0.24373668458429468,POINT (-79.87662 38.39219),12.0,2.0
Gage-03186500,0.05456892166030786,81.5347089031846,1.81867177804155,0.259121204886405,POINT (-80.2816 38.32717),12.0,2.0
Gage-03237280,0.0173786461959458,70.0004159609697,1.6351700551078405,0.10743537092885942,POINT (-83.23609 38.6753),12.0,2.0
Gage-03237500,0.0175375381430087,65.18601320453345,2.001954544244919,0.13607634756488238,POINT (-83.51467 38.98767),12.0,2.0
Gage-03241500,0.02322644162261044,74.4238851212418,0.6235942731534865,0.281271788872217,POINT (-83.73149 39.75141),12.0,2.0
Gage-03280700,0.0149757508188486,53.7700730542612,2.0,0.0963308736681938,POINT (-83.24657 37.08573),12.0,2.0
Gage-03281500,0.018809473213438607,62.51992558106971,2.0,0.09265353642884426,POINT (-83.67779 37.18492),12.0,2.0
Gage-03285000,0.00633065051440844,65.97263430829344,2.0136897299221164,0.18665101884402238,POINT (-84.59942 37.50358),12.0,2.0
Gage-03291780,0.035334637328243185,47.93021685464135,1.196989436146744,0.18991146049090946,POINT (-85.28097 38.93342),12.0,2.0
Gage-03338780,0.012452109773290143,92.99573639788247,3.2012781968645996,0.21972108531791434,POINT (-87.57334 40.4083),12.0,2.0
Gage-03340800,0.010398554477008758,74.5403155548927,0.708517839825366,0.26331555744987095,POINT (-86.76077 39.9127),12.0,2.0
Gage-03346000,0.005144367130225532,61.33555527518399,3.0586784514913097,0.34369248183714535,POINT (-87.91749 39.26438),12.0,2.0
Gage-03364500,0.017117647766051205,87.01937526846534,1.780380254623709,0.12165107245199488,POINT (-85.49655 39.40363),12.0,2.0
Gage-03366500,0.022142171878212658,81.25598171841388,0.5626894345555559,0.09257981917925664,POINT (-85.47663 38.87915),12.0,2.0
Gage-03368000,0.0551745100437223,72.54887556912257,1.60850736136879,0.0971126699647604,POINT (-85.44026 39.09304),12.0,2.0
Gage-03384450,0.002796157223236253,58.98634633373954,2.0,0.2880873646110899,POINT (-88.52769 37.53076),12.0,2.0
Gage-03439000,0.27664356801231077,74.99655716180052,1.9986900319362781,0.11540143231102762,POINT (-82.89101 35.20181),3.0,2.0
Gage-03455500,0.08756813871505657,39.71124157848163,1.571361459682976,0.23580533176095297,POINT (-82.93173 35.34507),3.0,2.0
Gage-03456500,0.06467522135840324,76.42294339063056,1.9997550250975284,0.22296284912592604,POINT (-82.82776 35.4052),3.0,2.0
Gage-03460000,0.1666544015716377,61.52945255127099,2.0,0.11112401385029634,POINT (-83.12672 35.61913),3.0,2.0
Gage-03463300,0.07652076978860625,56.22764506697089,3.761497787356002,0.1625068492695098,POINT (-82.22239 35.77672),3.0,2.0
Gage-03471500,0.11911631886502409,77.17906141660869,2.0,0.1163012132804587,POINT (-81.48407 36.75424),12.0,2.0
Gage-03473000,0.06790489121913942,58.487945554681794,2.0,0.10664004888759471,POINT (-81.67994 36.65714),3.0,2.0
Gage-03479000,0.049752129045603166,78.63857002797448,2.0,0.19172179341995887,POINT (-81.76806 36.21826),3.0,2.0
Gage-03488000,0.14043461699643714,75.14485379781445,1.999458643315654,0.0929115500192587,POINT (-81.52858 36.97149),12.0,2.0
Gage-03498500,0.06178371373437516,66.30068166860637,2.0,0.10013023510140312,POINT (-83.7414 35.68465),3.0,2.0
Gage-03500000,0.4658963312830598,36.013584474430445,2.0,0.11039342104402149,POINT (-83.38489 35.02575),3.0,2.0
Gage-03504000,0.10756094888778502,46.885877640481084,2.0,0.09959053456603473,POINT (-83.55945 35.07389),3.0,2.0
Gage-03574500,0.00699121089648921,65.03237727133437,2.0,0.09514830533367549,POINT (-86.20704 34.87494),12.0,2.0
Gage-03592718,0.0347799349413997,70.53324790446824,2.0,0.2603731347792215,POINT (-88.25998 34.79907),8.0,2.0
Gage-03604000,0.2705192422292129,40.6959794050422,2.0,0.10858642616569679,POINT (-87.56998 35.4039),12.0,2.0
Gage-04015330,0.006482520930260663,53.83703876879789,2.8897734153582646,0.3525252124089437,POINT (-91.81157 47.04074),11.0,2.0
Gage-04024430,0.01111509290221419,71.53399899331706,3.9733956075208514,0.34844008863733744,POINT (-92.35951 46.49096),11.0,2.0
Gage-04027000,0.03031030956960167,68.10004078017444,0.7663853196552163,0.35656927927302157,POINT (-90.65961 46.34832),8.0,2.0
